"Kod";"Nazwa";"produkt krajowy brutto na 1 mieszkańca;2000;[zł]";"produkt krajowy brutto na 1 mieszkańca;2001;[zł]";"produkt krajowy brutto na 1 mieszkańca;2002;[zł]";"produkt krajowy brutto na 1 mieszkańca;2003;[zł]";"produkt krajowy brutto na 1 mieszkańca;2004;[zł]";"produkt krajowy brutto na 1 mieszkańca;2005;[zł]";"produkt krajowy brutto na 1 mieszkańca;2006;[zł]";"produkt krajowy brutto na 1 mieszkańca;2007;[zł]";"produkt krajowy brutto na 1 mieszkańca;2008;[zł]";"produkt krajowy brutto na 1 mieszkańca;2009;[zł]";"produkt krajowy brutto na 1 mieszkańca;2010;[zł]";"produkt krajowy brutto na 1 mieszkańca;2011;[zł]";"produkt krajowy brutto na 1 mieszkańca;2012;[zł]";"produkt krajowy brutto na 1 mieszkańca;2013;[zł]";"produkt krajowy brutto na 1 mieszkańca;2014;[zł]";"produkt krajowy brutto na 1 mieszkańca;2015;[zł]";"produkt krajowy brutto na 1 mieszkańca;2016;[zł]";"produkt krajowy brutto na 1 mieszkańca;2017;[zł]";"produkt krajowy brutto na 1 mieszkańca;2018;[zł]";"produkt krajowy brutto na 1 mieszkańca;2019;[zł]";"produkt krajowy brutto na 1 mieszkańca;2020;[zł]";"produkt krajowy brutto na 1 mieszkańca;2021;[zł]";"produkt krajowy brutto na 1 mieszkańca;2022;[zł]";
1600000;"OPOLSKIE";16294;16555;17235;17646;20852;21573;22831;26145;29004;29870;30516;32974;33878;34155;36064;37870;38511;41040;43907;47134;48834;56689;;
