"Kod";"Nazwa";"produkt krajowy brutto na 1 mieszkańca;2000;[zł]";"produkt krajowy brutto na 1 mieszkańca;2001;[zł]";"produkt krajowy brutto na 1 mieszkańca;2002;[zł]";"produkt krajowy brutto na 1 mieszkańca;2003;[zł]";"produkt krajowy brutto na 1 mieszkańca;2004;[zł]";"produkt krajowy brutto na 1 mieszkańca;2005;[zł]";"produkt krajowy brutto na 1 mieszkańca;2006;[zł]";"produkt krajowy brutto na 1 mieszkańca;2007;[zł]";"produkt krajowy brutto na 1 mieszkańca;2008;[zł]";"produkt krajowy brutto na 1 mieszkańca;2009;[zł]";"produkt krajowy brutto na 1 mieszkańca;2010;[zł]";"produkt krajowy brutto na 1 mieszkańca;2011;[zł]";"produkt krajowy brutto na 1 mieszkańca;2012;[zł]";"produkt krajowy brutto na 1 mieszkańca;2013;[zł]";"produkt krajowy brutto na 1 mieszkańca;2014;[zł]";"produkt krajowy brutto na 1 mieszkańca;2015;[zł]";"produkt krajowy brutto na 1 mieszkańca;2016;[zł]";"produkt krajowy brutto na 1 mieszkańca;2017;[zł]";"produkt krajowy brutto na 1 mieszkańca;2018;[zł]";"produkt krajowy brutto na 1 mieszkańca;2019;[zł]";"produkt krajowy brutto na 1 mieszkańca;2020;[zł]";"produkt krajowy brutto na 1 mieszkańca;2021;[zł]";"produkt krajowy brutto na 1 mieszkańca;2022;[zł]";
0400000;"KUJAWSKO-POMORSKIE";17530;18450;19084;19719;21502;22410;24231;26817;28911;29753;30893;32999;34019;34757;36058;38169;39343;41779;44964;47433;50246;56774;;
