"Kod";"Nazwa";"dzietność;2002;[-]";"dzietność;2003;[-]";"dzietność;2004;[-]";"dzietność;2005;[-]";"dzietność;2006;[-]";"dzietność;2007;[-]";"dzietność;2008;[-]";"dzietność;2009;[-]";"dzietność;2010;[-]";"dzietność;2011;[-]";"dzietność;2012;[-]";"dzietność;2013;[-]";"dzietność;2014;[-]";"dzietność;2015;[-]";"dzietność;2016;[-]";"dzietność;2017;[-]";"dzietność;2018;[-]";"dzietność;2019;[-]";"dzietność;2020;[-]";"dzietność;2021;[-]";"dzietność;2022;[-]";"dzietność;2023;[-]";
1400000;"MAZOWIECKIE";1,237;1,218;1,241;1,261;1,314;1,359;1,434;1,454;1,453;1,366;1,370;1,333;1,382;1,409;1,482;1,570;1,564;1,570;1,430;1,390;1,330;;
