"Kod";"Nazwa";"dzietność;2002;[-]";"dzietność;2003;[-]";"dzietność;2004;[-]";"dzietność;2005;[-]";"dzietność;2006;[-]";"dzietność;2007;[-]";"dzietność;2008;[-]";"dzietność;2009;[-]";"dzietność;2010;[-]";"dzietność;2011;[-]";"dzietność;2012;[-]";"dzietność;2013;[-]";"dzietność;2014;[-]";"dzietność;2015;[-]";"dzietność;2016;[-]";"dzietność;2017;[-]";"dzietność;2018;[-]";"dzietność;2019;[-]";"dzietność;2020;[-]";"dzietność;2021;[-]";"dzietność;2022;[-]";"dzietność;2023;[-]";
0400000;"KUJAWSKO-POMORSKIE";1,287;1,269;1,256;1,271;1,308;1,348;1,433;1,419;1,388;1,297;1,294;1,253;1,285;1,249;1,318;1,411;1,374;1,369;1,370;1,314;1,223;;
