"Kod";"Nazwa";"dzietność;2002;[-]";"dzietność;2003;[-]";"dzietność;2004;[-]";"dzietność;2005;[-]";"dzietność;2006;[-]";"dzietność;2007;[-]";"dzietność;2008;[-]";"dzietność;2009;[-]";"dzietność;2010;[-]";"dzietność;2011;[-]";"dzietność;2012;[-]";"dzietność;2013;[-]";"dzietność;2014;[-]";"dzietność;2015;[-]";"dzietność;2016;[-]";"dzietność;2017;[-]";"dzietność;2018;[-]";"dzietność;2019;[-]";"dzietność;2020;[-]";"dzietność;2021;[-]";"dzietność;2022;[-]";"dzietność;2023;[-]";
0200000;"DOLNOŚLĄSKIE";1,129;1,091;1,124;1,148;1,179;1,222;1,316;1,316;1,288;1,210;1,201;1,153;1,225;1,206;1,286;1,361;1,367;1,357;1,282;1,249;1,199;;
