"Kod";"Nazwa";"dzietność;2002;[-]";"dzietność;2003;[-]";"dzietność;2004;[-]";"dzietność;2005;[-]";"dzietność;2006;[-]";"dzietność;2007;[-]";"dzietność;2008;[-]";"dzietność;2009;[-]";"dzietność;2010;[-]";"dzietność;2011;[-]";"dzietność;2012;[-]";"dzietność;2013;[-]";"dzietność;2014;[-]";"dzietność;2015;[-]";"dzietność;2016;[-]";"dzietność;2017;[-]";"dzietność;2018;[-]";"dzietność;2019;[-]";"dzietność;2020;[-]";"dzietność;2021;[-]";"dzietność;2022;[-]";"dzietność;2023;[-]";
1800000;"PODKARPACKIE";1,360;1,299;1,286;1,271;1,243;1,275;1,341;1,340;1,314;1,265;1,266;1,230;1,212;1,199;1,254;1,372;1,369;1,336;1,371;1,294;1,246;;
